9.270515664,5.538039108,7.644124912,2.115250129,4.270517407,5.617911202,3.100998426,7.420368286,11.06484983,10.61768778,14.55846781,8.48304433,11.52729072,13.95254738,8.375627277,12.17382771,10.46320262,18.27157655,4.097468865,10.28833993,7.432153343,13.33402409,5.357930078,12.12027236,6.607031713,6.174161562,9.524568958,4.096679853,15.51761516,3.954416082,2.352718105,12.54265153,14.39683219,9.689942082,6.432473644,9.215835814,10.56884593,9.299508976,13.2119664,5.48427041,6.869934821,8.776620047,8.30005972,13.32219968,6.934911794,8.303893945,5.806509025
8.530598839,5.972394615,7.698433032,1.820029752,4.774754162,5.087886842,3.483006346,6.946938559,11.74995272,9.763494432,14.64007143,9.333219113,12.38438998,14.70604971,8.754965218,12.97088501,10.34161209,18.6247389,4.022767679,11.12117284,6.58298372,12.47675659,5.177486563,11.57890881,6.060384757,5.438720341,10.27766393,3.493058221,15.11116696,4.481867869,1.499718189,13.14392259,13.56510325,10.10304502,6.293149852,9.977761169,10.00810139,9.664723458,13.6694983,6.323259426,6.026635265,9.29724922,8.203547998,12.52054534,7.783430062,9.107679099,6.647191841
8.424311469,6.808887227,8.900921215,3.147234704,5.522133588,6.418510773,4.390666911,8.289326344,12.1256233,10.25495208,13.34145689,9.061831231,11.95254227,14.88455877,7.410840924,12.07759376,9.17529149,17.27332494,5.28938695,10.97871304,7.373199808,13.05729727,6.493275604,10.97023033,5.493333686,5.360718146,9.280579339,3.113053722,14.27105183,3.240464009,2.273151269,11.91191488,13.82427735,8.76603776,5.14081096,10.14893867,11.31317427,10.58146603,12.34429874,6.192876527,6.43748159,9.999743958,9.491880001,13.49787076,7.547916631,8.261921917,6.012853291
8.937333387,6.017623935,8.117771334,2.476278237,4.741400388,5.899392161,3.58843378,7.734317444,11.46086132,10.46237583,14.09705283,8.684649395,11.67395817,14.29898758,8.000589588,12.12226145,9.976189318,17.89029937,4.541291292,10.53683833,7.382439696,13.21431941,5.778986542,11.6815306,6.177309097,5.84564429,9.4131217,3.701942764,15.04514461,3.647993252,2.235885169,12.29280975,14.16838964,9.330970135,5.944094029,9.559448824,10.83740194,9.784000243,12.87621032,5.729040729,6.679502399,9.237155652,8.746952381,13.37329346,7.14623373,8.265241979,5.852826051
9.681913619,5.872094841,8.348304958,3.116294176,4.549051658,6.64493789,3.603246729,8.431553216,10.91081565,11.3710966,13.8553455,7.832077805,10.77645893,13.63031724,7.457545035,11.19513339,9.985446649,17.35034185,4.949874822,9.728312497,8.318436433,14.13612309,6.253091047,12.16856428,6.723672374,6.610862452,8.509943129,4.374101389,15.35712386,2.974902163,3.169485506,11.51446006,15.02689855,8.745524776,6.027056566,8.897437326,11.59717166,9.664129153,12.23658274,4.935287714,7.574196981,8.932139197,9.116545748,14.29671407,6.307460805,7.334100596,4.921010852
9.980806202,6.525546539,9.230848621,4.141026676,5.194438925,7.665402244,4.425071767,9.456231992,11.07027916,12.00682253,13.04674393,7.475820042,10.26300327,13.59910112,6.485132796,10.34059764,9.403403217,16.36623212,5.929067032,9.461192184,9.112450297,14.81511797,7.245819966,12.0852771,6.778169831,6.978181517,7.587347185,4.662853026,15.05126684,1.972233141,3.97199914,10.49451939,15.51741555,7.751979051,5.572558815,8.910166653,12.61684181,10.29591954,11.22317284,4.77588345,8.186353696,9.397591682,10.06332741,15.18282639,6.008378228,6.509899471,4.278559793
10.08887971,5.92802588,8.595043662,3.591160171,4.596356389,7.138242839,3.791663119,8.901672751,10.67823904,11.88537345,13.6705458,7.380018071,10.28090878,13.31043408,7.115399663,10.64614082,9.958497204,16.99069768,5.30910648,9.309794526,8.861525366,14.66106228,6.631962487,12.41573647,7.025153986,7.037922169,7.967243387,4.763528994,15.4943009,2.595591534,3.709570797,11.02985829,15.5028245,8.373488768,6.070059336,8.592132984,12.09003283,9.708646461,11.82668141,4.545214834,8.079983174,8.86708734,9.431673297,14.84555997,5.871198617,6.785229182,4.389475534
10.36569776,5.779013426,8.533059654,3.694846407,4.448175973,7.249833597,3.714649093,8.98942375,10.42606595,12.14223177,13.78372814,7.104957222,10.01511377,13.04095553,7.146535056,10.44496532,10.1421244,17.00243144,5.320934202,9.032954238,9.092328681,14.91149246,6.653102254,12.67639483,7.295591274,7.313900114,7.796720788,5.040392823,15.72887993,2.623379639,3.945574919,10.94234418,15.77293549,8.382404175,6.28246907,8.325708614,12.19753874,9.548842822,11.804673,4.269435332,8.340582133,8.665860623,9.407797,15.04710872,5.594788357,6.577987214,4.144265195
10.32540968,5.478725432,8.16842145,3.331312758,4.147102745,6.886935087,3.356307633,8.615763838,10.30939229,11.96845031,14.11573264,7.199181965,10.16840112,12.9971184,7.520756937,10.74201226,10.40253825,17.38231694,4.936782142,9.086597931,8.855127828,14.71700779,6.268690117,12.77143289,7.346521155,7.253561825,8.127972734,5.016297994,15.89995338,2.996667445,3.729878595,11.31901954,15.65463102,8.762492649,6.500189364,8.267453459,11.83133005,9.260315117,12.18884106,4.291893829,8.182864821,8.43468568,9.02961181,14.75941125,5.670186116,6.86997762,4.373808613
9.064186195,6.365652462,8.662002184,3.132814939,5.05646047,6.567554801,4.013639636,8.402516931,11.52871688,10.84499315,13.52913145,8.425597975,11.33308971,14.25807803,7.342416202,11.57678135,9.522255399,17.23558601,5.144732654,10.33882059,7.882614168,13.63195622,6.405999321,11.5534554,6.099048292,6.000194687,8.82590121,3.750166204,14.78288632,2.980847533,2.735001058,11.63398795,14.44997791,8.667658726,5.524153494,9.524984815,11.50370522,10.15395602,12.2087808,5.553309939,7.034486916,9.48965209,9.345249564,13.94319223,6.909275467,7.73774285,5.42022723
9.302498734,6.81226606,9.306535692,3.906010941,5.48409592,7.354351452,4.568806354,9.187433502,11.62678941,11.35280091,12.89125539,8.150775078,10.94299073,14.21903941,6.577595584,10.93348641,9.047289521,16.47386793,5.861493815,10.12708156,8.518915855,14.17068054,7.143854434,11.48189482,6.131105547,6.297322371,8.134933628,3.982504204,14.53717882,2.194642834,3.412316041,10.85504719,14.84002653,7.893311573,5.125805541,9.513497121,12.28989103,10.60221368,11.42618341,5.414423413,7.530789867,9.809258939,10.04772827,14.63917551,6.675309942,7.126480784,4.952103582
8.844181832,6.591743883,8.838957805,3.230251531,5.286267664,6.613947403,4.223253326,8.463882916,11.77127449,10.68465131,13.35973757,8.631472565,11.51745989,14.49415971,7.252833486,11.67922836,9.311055095,17.13873249,5.290596653,10.55543342,7.771289185,13.48244941,6.53519861,11.31042025,5.858432253,5.787370731,8.902767305,3.524402888,14.54336975,2.957947104,2.641817398,11.62877734,14.25914192,8.589940808,5.303467099,9.762302513,11.53715964,10.37788345,12.1464783,5.77664839,6.868729561,9.727601312,9.495281717,13.86634355,7.120788563,7.853017392,5.581012604
9.42577855,6.158126184,8.579420257,3.217609486,4.83783915,6.711774725,3.863178382,8.52223363,11.20669938,11.19469891,13.61361975,8.061503755,10.97388813,13.9117345,7.292157338,11.27602649,9.702795661,17.18867309,5.132656479,9.975831096,8.199548167,13.97502203,6.42061263,11.87220719,6.43453333,6.363710251,8.552251917,4.108554859,15.05616443,2.8515915,3.046015712,11.45621053,14.81203548,8.596568637,5.734793085,9.181404523,11.6595942,9.950128871,12.11073836,5.192959275,7.387606259,9.231153406,9.316403795,14.22694222,6.545321415,7.426868883,5.074647157
9.244176638,5.940760877,8.203808538,2.724992347,4.640422206,6.206623095,3.56651087,8.021765939,11.22542379,10.84230272,13.98701665,8.32578131,11.29746965,14.01614044,7.762507787,11.73324368,9.967710052,17.65858415,4.695696249,10.19611204,7.774732333,13.6001703,5.965869529,11.87770023,6.393971258,6.159680555,9.033294926,3.969516528,15.16809069,3.349382321,2.626863623,11.96288525,14.5264063,9.077130971,5.959478085,9.277382109,11.15357817,9.724617245,12.60238223,5.391641162,7.052716599,9.100399624,8.893281808,13.7604185,6.792287307,7.874630332,5.462224031
8.554985784,7.604723624,9.935183639,4.284100793,6.284248323,7.564305895,5.28679354,9.439363487,12.50492102,10.83411779,12.26234097,8.934886702,11.64576725,15.08065348,6.26276099,11.34680903,8.258965594,16.12077455,6.382328925,10.93676825,8.198424941,13.68124302,7.614264168,10.61067397,5.293747031,5.608621846,8.47020051,3.280312361,13.66482024,2.252662322,3.268840009,10.86194767,14.19214195,7.623256327,4.290558634,10.38247759,12.44350363,11.39667025,11.21001219,6.262068868,7.020801613,10.65698334,10.58791199,14.40971005,7.484162411,7.612571332,5.624621185
8.843805679,7.076647938,9.432386817,3.857165722,5.756620552,7.219975734,4.763230308,9.077821445,12.03340118,10.9310618,12.75825854,8.609447021,11.39640545,14.65661849,6.630618397,11.3138398,8.786725337,16.51355271,5.908912435,10.5837922,8.154918425,13.75756108,7.159982466,11.0587569,5.685040192,5.841772387,8.485937085,3.52480201,14.16737326,2.401880281,3.098412661,11.07373564,14.39166367,7.972553889,4.816652203,9.944374153,12.13141329,10.86855932,11.53715874,5.862460049,7.10897736,10.13829651,10.11172985,14.31221191,7.132490499,7.527230811,5.398521909
10.40982882,6.968548537,9.84043082,4.911423345,5.649249528,8.444137458,5.01789012,10.22652599,11.09853393,12.63211379,12.56622817,7.138472904,9.787013208,13.46980615,5.829912377,9.627060323,9.157959949,15.68020274,6.635856615,9.174662219,9.825003914,15.46003439,7.963594885,12.23631841,7.071284448,7.471164468,6.837118064,5.142791973,15.01734599,1.315591705,4.707445434,9.715204996,16.05045713,7.060173264,5.488883208,8.841645815,13.39624242,10.6955024,10.49255877,4.642682421,8.810351131,9.672179976,10.72972341,15.93137496,5.735976401,5.826239183,3.763283303
10.46346449,7.421199302,10.32499505,5.371920733,6.107318299,8.892588819,5.502263969,10.68708746,11.37985989,12.83834559,12.11992025,7.217297903,9.751858706,13.66180814,5.343699664,9.358359418,8.813162887,15.19176272,7.12183734,9.279125197,10.1220847,15.68162448,8.448045071,12.10143653,7.044615304,7.582121499,6.518690916,5.260001101,14.77140374,0.842351013,5.044283134,9.270588137,16.17432136,6.571743584,5.245447867,9.077980686,13.84278776,11.13119308,10.00922467,4.869285113,9.022365306,10.06536811,11.21815816,16.26951741,5.867938128,5.606743387,3.737799967
10.72243754,7.31399698,10.27965406,5.446361531,6.008886453,8.982684828,5.459758289,10.76045596,11.15854164,13.06860898,12.24598265,6.95587499,9.489605887,13.41504002,5.392590876,9.145334023,9.016201887,15.20812255,7.136015134,9.019616843,10.31933364,15.90761205,8.468611662,12.36023008,7.308255107,7.832818672,6.327070624,5.508641768,15.00927254,0.970801307,5.220544083,9.177046465,16.42391739,6.590441157,5.487450263,8.843140892,13.93500296,11.00222297,9.989893827,4.635000899,9.250273433,9.901033069,11.20242503,16.44729882,5.61278761,5.375294455,3.474276994
10.84548337,7.639181089,10.63895117,5.814830837,6.341475627,9.347080293,5.821615977,11.12972155,11.32765635,13.29351301,11.94695777,6.969853161,9.407594789,13.50788226,5.04117314,8.889504832,8.824688297,14.84148022,7.509660771,9.04842556,10.60239588,16.14158057,8.842598944,12.34116926,7.380268251,7.999408421,6.038332541,5.685118343,14.89736536,0.745503285,5.528898388,8.812311292,16.59207036,6.22571414,5.398938484,8.979039911,14.29895159,11.30707559,9.616590628,4.780621263,9.481153713,10.16786075,11.57102673,16.75388982,5.675443351,5.160332647,3.426793375
10.07616856,6.940398331,9.713451389,4.640971903,5.612774067,8.156082035,4.898934001,9.954937857,11.26999555,12.267666,12.60471821,7.437151789,10.12426219,13.70328221,5.985001216,9.990962415,9.068481009,15.86190193,6.434602755,9.459365187,9.462598644,15.0946617,7.752683772,11.98450444,6.770563916,7.1230355,7.193232106,4.795185975,14.83658769,1.466655078,4.351465723,10.00818604,15.6972651,7.246308087,5.320390306,9.049731325,13.10575445,10.69365458,10.71586983,4.867976961,8.445745257,9.73303388,10.56199648,15.57746087,6.01247471,6.19198419,4.104640863
9.34903403,7.352208851,9.930247334,4.546738672,6.020676232,7.97315069,5.167320532,9.815935737,11.93322309,11.6299365,12.28191547,8.175682847,10.84788586,14.41652267,5.932401708,10.56772786,8.539963105,15.82827354,6.505852366,10.19632956,8.929316675,14.47141459,7.790177824,11.26555507,6.032231272,6.416361187,7.71453576,4.088350484,14.18061382,1.604721163,3.897406656,10.27897876,15.00124027,7.252225425,4.695326748,9.746751131,12.89924505,11.13367016,10.79387434,5.581754248,7.812695052,10.26808306,10.68841462,15.10411335,6.748056929,6.813912601,4.824009336
9.72907894,7.171509542,9.855201002,4.624290638,5.840566354,8.101795661,5.059366155,9.923954009,11.61193987,11.97748705,12.40303503,7.797635762,10.46823478,14.06244035,5.903804646,10.24213027,8.776060442,15.79698336,6.502986169,9.821822025,9.22955775,14.81308616,7.806438498,11.62344848,6.409513629,6.790420395,7.411640348,4.462060327,14.49533335,1.447054863,4.15459757,10.09328216,15.37208405,7.195521247,4.98826342,9.403684763,13.04268521,10.93986766,10.70362992,5.226840957,8.157561339,10.02137463,10.66106186,15.37792881,6.375322663,6.468551322,4.444979418
9.835719173,7.514987038,10.25391881,5.046471924,6.186637046,8.517320713,5.448347129,10.34349318,11.78534035,12.21624988,12.03503058,7.789726205,10.37131275,14.15756006,5.484192643,9.96646443,8.504578972,15.37586302,6.921907264,9.837752953,9.543396684,15.063618,8.227596833,11.55801148,6.439196866,6.948430364,7.103024449,4.626463884,14.32769223,1.029590401,4.509034646,9.692796341,15.5406267,6.772726874,4.800340187,9.532487355,13.45520322,11.26979957,10.28093778,5.332833621,8.403234744,10.3024229,11.07415783,15.7192587,6.407378365,6.233056863,4.350459524
10.03470559,7.648142662,10.44816739,5.306568466,6.324093816,8.788429636,5.633131664,10.60942069,11.77374897,12.47042794,11.8882163,7.662082286,10.19025349,14.08999696,5.257271123,9.704202897,8.456726812,15.1415527,7.153021395,9.722300755,9.81993361,15.32144688,8.464980781,11.65947954,6.602289101,7.173271612,6.830990757,4.857342072,14.35815525,0.762498821,4.792285499,9.41254264,15.76619928,6.531150828,4.82863905,9.49113676,13.72895553,11.3869664,10.02462309,5.28387273,8.660853686,10.3763112,11.29138411,16.00052725,6.306935955,5.98809124,4.180311531
9.527369522,7.638037104,10.295103,4.968251909,6.30690991,8.400820105,5.509989319,10.24256881,12.0317713,11.93198195,11.94475715,8.091134803,10.68021277,14.43529898,5.5173996,10.24191716,8.314577611,15.41405656,6.904927718,10.13533823,9.296257069,14.78315735,8.196701488,11.26873932,6.132382006,6.645613083,7.363316706,4.325885201,14.07565783,1.187934717,4.300004773,9.85862378,15.2383513,6.830839417,4.555811054,9.797638066,13.32682509,11.40716294,10.36778992,5.604701634,8.122586818,10.4830995,11.07818276,15.49032436,6.700803926,6.524550019,4.65914951
