,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,9.270515663774882,5.53803910793274,7.64412491179566,2.1152501293506223,4.27051740662744,5.61791120167332,3.100998425561849,7.420368286140334,11.064849825184881,10.617687776290579,14.558467809860499,8.48304432957027,11.52729072075398,13.952547378324704,8.37562727663127,12.173827712222277,10.463202623728295,18.27157654849337,4.097468864899576,10.288339926203511,7.432153343028828,13.334024087213951,5.357930078091184,12.120272363539645,6.6070317125434235,6.1741615616860335,9.524568957730772,4.096679853370411,15.517615156183528,3.954416082159136,2.352718104600562,12.542651526906491,14.396832192422828,9.689942082276348,6.432473644018976,9.21583581432289,10.568845934886218,9.29950897603604,13.211966402110182,5.484270410129823,6.8699348207174955,8.776620047445832,8.300059719724315,13.322199681291986,6.934911794335369,8.303893944976588,5.8065090250732325
1,8.53059883930356,5.9723946152177465,7.698433031929993,1.8200297517806585,4.774754161984796,5.087886841784626,3.4830063462819707,6.946938558765038,11.749952721705636,9.763494432065146,14.640071433756711,9.333219113039062,12.384389975364199,14.706049710977974,8.754965218224186,12.970885011618751,10.34161208691837,18.624738896211916,4.022767678683269,11.121172844539522,6.5829837199676255,12.476756594857488,5.177486563347561,11.578908812514415,6.060384757107384,5.438720340501902,10.277663931202387,3.49305822127029,15.11116696475303,4.481867868997086,1.4997181888074393,13.143922590342815,13.56510325072211,10.103045021600758,6.293149851590695,9.977761168942088,10.008101393866657,9.664723457657926,13.669498303707705,6.323259425856551,6.026635264750026,9.297249219524023,8.203547997879127,12.52054533870838,7.783430061554887,9.107679098713662,6.647191840602224
2,8.424311469219885,6.808887227388375,8.900921215388118,3.147234704386106,5.522133588050527,6.418510772807347,4.390666911304516,8.289326343527852,12.125623303632809,10.25495208177295,13.341456893929676,9.061831230901525,11.95254227328022,14.884558771185922,7.410840924318438,12.077593755799285,9.175291490126881,17.273324939830825,5.289386949577372,10.978713038453401,7.373199807669689,13.0572972740609,6.49327560377352,10.970230332037373,5.493333685528137,5.36071814633795,9.280579338600955,3.113053722352532,14.271051827643623,3.240464009389841,2.2731512685217035,11.911914876217851,13.824277347452343,8.766037760207714,5.140810959753378,10.148938673514168,11.313174273222172,10.581466034822016,12.344298738982182,6.192876527125507,6.437481590121698,9.99974395784754,9.491880000809592,13.49787076069743,7.547916630911479,8.261921916695593,6.012853290973113
3,8.937333387042095,6.017623935468862,8.11777133448679,2.476278237498178,4.741400387569723,5.899392160930617,3.5884337797645443,7.734317443576984,11.46086131684719,10.462375828162724,14.097052829916294,8.684649394681228,11.67395816887818,14.298987579336146,8.000589587545548,12.122261449990564,9.976189318490627,17.890299367715006,4.54129129241723,10.536838333601223,7.382439696458163,13.214319405411327,5.778986541919724,11.681530598350838,6.177309097012148,5.84564428978467,9.413121699872812,3.701942763667755,15.045144613821495,3.6479932522660015,2.2358851690483705,12.292809749568118,14.168389642494457,9.330970134980129,5.944094029184528,9.559448824016805,10.837401944885556,9.784000242755964,12.876210318823963,5.7290407293473695,6.679502398825601,9.23715565240417,8.746952380798996,13.373293460478841,7.146233729661304,8.265241978920553,5.852826050515044
4,9.68191361905572,5.872094841104914,8.348304957823865,3.1162941758046103,4.549051657667308,6.6449378899066245,3.6032467288401113,8.431553215676844,10.910815652049877,11.371096595419935,13.855345496685073,7.832077805157361,10.776458927177664,13.630317236979899,7.457545035035946,11.195133393434508,9.985446648721839,17.350341848610217,4.949874822383726,9.728312496780147,8.31843643308549,14.13612308548674,6.253091046814487,12.168564283424715,6.723672373558439,6.610862452302731,8.509943128702107,4.374101388712137,15.357123857062366,2.9749021633132693,3.169485506006113,11.514460059039674,15.026898550055138,8.745524776065173,6.027056565907992,8.897437326442596,11.597171659129875,9.664129152915507,12.236582742271919,4.935287714468812,7.574196981320753,8.93213919667658,9.11654574767534,14.296714072430289,6.307460805220397,7.3341005957346015,4.921010852478929
5,9.980806201818334,6.525546539051034,9.230848621287947,4.141026676220372,5.194438925333481,7.665402244047977,4.425071766856848,9.456231992375235,11.070279160918508,12.006822528472403,13.046743934374359,7.4758200424015175,10.26300327443906,13.599101118157261,6.485132796385383,10.34059764331197,9.403403217223202,16.366232123856243,5.929067032277942,9.461192184063247,9.112450297380434,14.815117971800236,7.245819965600769,12.085277097221942,6.778169831371193,6.978181516572657,7.587347185125547,4.662853026221346,15.051266839134273,1.972233140901661,3.9719991396026484,10.494519386513376,15.517415546983818,7.751979051374868,5.572558814661694,8.910166652693798,12.61684181215106,10.295919538088999,11.223172840256401,4.775883450286455,8.186353696451878,9.397591681994001,10.063327412221438,15.182826390551753,6.008378228120304,6.509899470918766,4.278559792596144
6,10.088879712810497,5.928025879933951,8.59504366155644,3.5911601705515515,4.596356388756976,7.138242839155962,3.791663118806075,8.901672751200369,10.678239044264679,11.885373452844124,13.670545798736763,7.38001807056401,10.280908782318775,13.310434078446804,7.11539966272516,10.646140820460657,9.958497203711286,16.990697676756056,5.309106480494889,9.30979452593493,8.861525366451179,14.661062284523585,6.631962487044255,12.41573646946233,7.025153985633237,7.037922169483503,7.967243387363771,4.763528993571325,15.494300898764603,2.595591533743667,3.7095707966502895,11.029858289152276,15.50282449620387,8.37348876810179,6.070059336354484,8.592132984372698,12.09003282905905,9.708646460838635,11.82668140876648,4.545214833655621,8.079983174481418,8.867087339569041,9.431673296876568,14.845559968144784,5.8711986172734125,6.7852291818340715,4.3894755344207335
7,10.365697761132452,5.779013425755872,8.5330596535972,3.6948464072862706,4.4481759730585,7.249833596648201,3.714649093121445,8.989423750007736,10.426065952887019,12.142231767321972,13.78372813996162,7.104957222073188,10.015113773790647,13.040955533438867,7.14653505557288,10.444965320718525,10.14212440466827,17.002431441430108,5.3209342022237465,9.032954238315519,9.092328680933237,14.911492458657369,6.653102254337475,12.676394833400531,7.2955912737796025,7.313900114439706,7.796720788132014,5.0403928232228825,15.72887992782871,2.6233796391280104,3.9455749193668943,10.942344177065667,15.772935494040807,8.38240417522949,6.282469070040374,8.325708614069333,12.197538736996703,9.54884282201525,11.804672996999187,4.269435332287868,8.34058213335059,8.665860622987244,9.407796999679054,15.047108721802356,5.594788356843145,6.577987213800025,4.144265195465201
8,10.325409681318984,5.4787254322469865,8.16842144989711,3.3313127577151205,4.147102745008885,6.88693508706045,3.356307633427712,8.615763837778912,10.309392292550253,11.968450313911092,14.115732636268532,7.199181965121995,10.16840112199807,12.997118395210178,7.520756936944624,10.742012260875905,10.402538252223364,17.382316943232535,4.936782142355397,9.086597931481778,8.855127827689996,14.717007790298311,6.268690117053469,12.771432888731441,7.3465211550799285,7.2535618245526265,8.12797273380884,5.016297993956075,15.899953381026249,2.996667445354658,3.7298785945899984,11.319019539448247,15.654631016572663,8.762492649248232,6.500189364250638,8.267453458694195,11.831330054560532,9.260315117419836,12.188841062967606,4.291893829095338,8.18286482100627,8.434685679726995,9.02961180991317,14.759411251916196,5.670186115825974,6.869977619968022,4.3738086126956945
9,9.064186195119976,6.365652462201697,8.662002184206862,3.1328149388492976,5.056460470199796,6.567554800748669,4.013639636008067,8.402516931348696,11.52871688302624,10.84499315110349,13.529131447273466,8.425597975203859,11.333089713225627,14.258078025999913,7.342416202144268,11.576781348169927,9.522255398942535,17.235586012947664,5.144732653619523,10.338820594579671,7.882614167810054,13.631956223991441,6.40599932102889,11.553455401679575,6.099048291508021,6.0001946867309695,8.825901210297689,3.7501662037000796,14.78288632498898,2.9808475326352326,2.7350010581823785,11.633987952908047,14.44997790516046,8.6676587262651,5.524153494116575,9.524984814502266,11.503705222987676,10.153956016165512,12.208780798036958,5.553309939179851,7.034486916411566,9.489652089536943,9.345249563825009,13.943192226332444,6.909275466785759,7.737742849901551,5.420227229761752
